article id	author	year	title	journal/conference/collection	abstract	reference IDs	isDHQ
verhaeghe1995	Verhaeghe, P.	1995	From Impossibility to Inability: Lacan’s Theory on the Four Discourses.	The Letter. Lacanian Perspectives on Psychoanalysis			0
versnel1992	Versnel, H.S.	1992	The Festival for Bona Dea and the Thesmophoria	Greece & Rome			0
vesna2007	Vesna, Victoria	2007	Database Aesthetics: Art in the Age of Information Overflow				0
vetter2003	Vetter, L. | McDonald, J.	2003	Witnessing Dickinson’s Witnesses,	Literary and Linguistic Computing,			0
vicas1998	Vicas, Astrid	1998	Reusing Culture: The Import of Détournement	The Yale Journal Of Criticism			0
vicente2002	Vicente, Kim J.	2002	Ecological Interface Design: Progress and Challenges	Human Factors			0
vidor1928	Vidor, King	1928	The Crowd				0
vinder2010	Vinder, Mark	2010	ELO_AI & RBMS10, Part 2: Mark Bernstein/Eastgate & the ELD.	Deviant Forms: Explorations in Interactivity and the Book			0
virilio1997	Virilio, Paul	1997	Open Sky				0
virilio1999	Virilio, Paul	1999	Politics of the Very Worst				0
virilio2003	Virilio, Paul	2003	Unknown Quantity				0
viswanathan1989	Viswanathan, Gauri	1989	Masks of Conquest: Literary Study and British Rule in India				0
vitier1970	Vitier, Cinto	1970	Lo Cubano en la Poesía				0
vlachos2006	Vlachos, Andreas	2006	Active Annotation	Proceedings of the Workshop on Morphological Processing of Slavic Languages			0
vogler1998	Vogler, Christopher	1998	The Writer’s Journey: Mythic Structures for Writers				0
vonray2009	Von, Ray E.	2009	Has aged remarkably well.	Amazon.com Customer Reviews of Fehrenheit 451			0
vossen2005	Vossen, Koen	2005	De andere jaren zestig. De opkomst van de Boerenpartij (1963-1967). [The other sixties. The Rise of the Boerenpartij (1963-1967)]				0
vossen2012	Vossen, Koen	2012	Van Marginaal naar Mainstream? Populisme in de Nederlandse geschiedenis [From Marginal to Mainstream? Populism in Dutch History]	BMGN –Low Countries Historical Review,			0
voyeur2010	Sinclair, Stéfan	n.d.	Voyeur: Reveal Your Texts				0
vygotsky1976	Vygotsky, Lev	1976	Mind in Society: The Development of Higher Psychological Processes				0
WermelingerAndYu2008	Wermelinger, Michel | Yu, Yijun	2008	Analyzing the evolution of eclipse plugins	2008 international working conference on Mining software repositorie			0
WordHoard2004-11	WordHoard	2004	WordHoard: An Application for the close reading and scholarly analysis of deeply tagged text				0
waal1985	Couprie, L.D. | van de Waal, Henri | Fuchs, R.H. | Tholen, E.	1973	Iconclass: An Iconographic Classification System 17 Vols				0
wagner1979	Wagner, Linda W.	1979	Dos Passos: Artist as American				0
wajcman1991	Wajcman, Judy	1991	Feminism Confronts Technology.				0
wajcman2010	Wajcman, Judy	2010	Feminist Theories of Technology,	Cambridge Journal of Economics			0
wald1978	Wald, Alan	1978	The Menorah Group Moves Left	Jewish Social Studies			0
waldby2000	Waldby, Catherine	2000	The Visible Human Project: Informatic Bodies and Posthuman Medicine				0
waldrop1992	Waldrop, M. Mitchell	1992	Complexity: The Emerging Science at the Edge of Order and Chaos				0
waldrop2001	Waldrop, M.	2001	The Dream Machine: J.C.R. Licklider and the Revolution that Made Computing Personal				0
walker2010	Walker, Daniel D. | Lund, William B. | Ringger, Eric K.	2010	Evaluating Models of Latent Document Semantics in the Presence of OCR Errors	The 2010 Conference on Empirical Methods in Natural Language Processing			0
wallerstein2004	Wallerstein, Immanuel	2004	World-Systems Analysis: An Introduction				0
wallis2008	Wallis, J. | Borgman, C. | Mayernik, M. | Pepe, A.	2008	Moving Archival Practices Upstream: An Exploration of the Life Cycle of Ecological Sensing Data in Collaborative Field Research	International Journal of Digital Curation			0
walsh2008	Walsh, John A.	2008	Multimedia and Multitasking: A Survey of Digital Resources for Nineteenth-Century Literary Studies.	A Companion to Digital Literary Studies			0
walters2009	Walters, T.O.	2009	Data Curation Program Development in U.S. Universities: The Georgia Institute of Technology Example	International Journal of Digital Curation			0
walther2008	Walther, J.B.	2008	The role of friends’ appearance and behavior on evaluations of individuals on Facebook: Are we known by the company we keep?	Human Communication Research			0
waltzer2010	Waltzer, Luke	2010	On EdTech and the Digital Humanities.	Bloviate			0
walzer1992	Walzer, Michael	1992	What it Means to be an American				0
wands2006	Wands, Bruce	2006	Art of the Digital Age				0
wanzo2009	Wanzo, Rebecca	2009	Wearing Hero-Face: Black Citizens and Melancholic Patriotism in Truth: Red, White, and Black	The Journal of Popular Culture			0
war	War Department	n.d.	Papers of the War Department, 1784-1800 Project				0
wardrip2003	Wardrip-Fruin, Noah | Montfort, Nick	2003	The New Media Reader				0
wardrip2008	Wardrip-Fruin, Noah	2008	Reading Digital Literature: Surface, Data, Interaction, and Expressive Processing.	A Companion to Digital Literary Studies			0
wardrip2009a	Wardrip-Fruin, Noah	2009	Expressive Processing: Digital Fictions, Computer Games, and Software Studies				0
wardrip2009b	Wardrip-Fruin, Noah	2009	Expressive Processing: An Experiment In Blog-Based Peer Review				0
wark2004	Wark, McKenzie	2004	A Hacker Manifesto				0
wark2007	Wark, M.	2007	Gamer Theory				0
warren1989	Warren, M.J.	1989	The Complete King Lear, 1608-1623				0
warren1995	Warren, R.P.	1995	Pure and Impure Poetry,	The New Criticism and Contemporary Literary Theory			0
warwick2004	Warwick, Claire	2004	Print Scholarship and Digital Resources	A Companion to Digital Humanities			0
warwick2006	Warwick, Claire | Terras, Melissa | Huntington, Paul | Pappa, Nikoleta	2006	The LAIRAH Project: Log Analysis of Digital Resources in the Arts and Humanities	Final Report to the Arts and Humanities Research Council			0
warwick2007	Warwick, C. | Terras, M. | Huntington, P. | Pappa, N. | Galina, I.	2007	The Master Builders: LAIRAH Research on Good Practice in the Construction of Digital Humanities Projects	Digital Humanities			0
warwick2008a	Warwick, C. | Terras, M. | Huntington, P. | Pappa, N.	2008	If You Build It Will They Come? The LAIRAH Study: Quantifying the Use of Online Resources in the Arts and Humanities Through Statistical Analysis of User Log Data	Literary and Linguistic Computing			0
warwick2008	Warwick, C. | Galina, T. | Terras, M. | Huntington, P. | Pappa, N.	2008	The Master Builders: LAIRAH Research on Good Practice in the Construction of Digital Humanities Projects	Literary & Linguistic Computing			0
wasserman1994	Wasserman, S. | Faust, K.	1994	Social Network Analysis: Methods and Applications				0
waters2007	Waters, D.J.	2007	Doing Much More Than We Have So Far Attempted	Educause Review			0
watkins1995	Watkins, Calvert	1995	How to Kill a Dragon				0
watson2005	Watson, Dana Cairns	2005	Gertrude Stein and the Essence of What Happens				0
watten2003	Watten, Barrett	2003	The Constructivist Moment: From Material Text to Cultural Poetics.				0
watts2000	Watts, Rikki	2000	Isaiah's New Exodus in Mark				0
watts2010	Watts, Jonathan	2010	China's Internet Crackdown Forced Google Retreat.	The Guardian			0
weather	Old Weather Project	n.d.	Old Weather Project				0
webb2009	Webb, Ruth	2009	Ekphrasis, Imagination and Persuasion in Ancient Rhetorical Theory and Practice.				0
weber1978	Weber, Max	1978	Economy and Society: An Outline of Interpretive Sociology				0
weber2005	Weber, Linda	2005	Strength in Numbers: Humanities Scholars Put Heads Together.	Stanford Magazine			0
weddle1985	Weddle, Robert S.	1985	Spanish Sea: The Gulf of Mexico in North American Discovery, 1500–1685				0
weddle2010	Weddle, Polly	2010	Touching the Gods: Physical Interaction with Cult Statues in the Roman World	Durham University			0
weeks1826	Weeks, William R.	1849	Pilgrim’s Progress in the Nineteenth Century.				0
wegner2011	Wegner, P.	2011	Lacan avec Greimas; Formalization, Theory, and the Other Side of the Study of Culture.	Minnesota Review			0
weibel2002	Weibel, Peter	2002	Jordan Crandall: Art and the Cinematographic Imaginary in the Age of Panoptic Data Processing	Drive			0
weibel2009	Weibel	2009	Weibel Lines Blog				0
weil2002	Weil, Stephen	2002	Making Museums Matter				0
weimarrepublicsourcebook1995	Kaes, Anton | Jay, Martin | Dimendberg, Edward	1995	The Weimar Republic Sourcebook				0
weinbren2007	Weinbren, G.	2007	Ocean, Database, Recut.	Database Aesthetics: Art in the Age of Information Overflow			0
weiner2007	Weiner, Eric J.	2007	Critical Pedagogy and the Crisis of Imagination	Critical Pedagogy: Where Are We Now?			0
weiss2005	Weiss, Sholom M. | Indurkhya, Nitin | Zhang, Tong | Damerau, Fred	2005	Text Mining: Predictive Methods for Analyzing Unstructured Information				0
weitenberg2007	Weitenberg, Jos	2007	The Leiden Armenian Lexical Textbase				0
wellek1995	Wellek, R.	1995	The New Criticism: Pro and Contra.	The New Criticism and Contemporary Literary Theory			0
wellman2002	Wellman, Barry	2002	Little Boxes, Glocalization, and Networked Individualism.	Digital Cities II			0
wells1938	Wells, H.G.	1938	World Brain				0
wells2008	Wells, Audrey Elizabeth	2008	Virtual Reconstruction of a Seventeenth Century Portuguese Nau				0
welsford1966	Welsford, Enid	1966	The Fool: His Social and Literary History				0
wenger2002	Wenger, Etienne | McDermott, Richard | Snyder, William M.	2002	Cultivating Communities of Practice				0
werner1999	Werner, Marta L.	1999	Radical Scatters: Emily Dickinson's Late Fragments and Related Texts, 1870-1886				0
west2003	West, Jessamyn	2003	Google Answers is 'Not' the Answer	American Libraries			0
wettlaufer2003	Wettlaufer, Alexandra K.	2003	In the Mind's Eye: The Visual Impulse in Diderot, Baudelaire and Ruskin				0
whalen2008a	Whalen, Zach | Taylor, Laurie N.	2008	Playing the Past: History and Nostalgia in Video Games				0
whalen2008b	Whalen, Zach	2008	The Videogame Text: Typography and Textuality.	University of Florida			0
whalen2009	Whalen, M.	2009	What's Wrong with This Picture? An Examination of Art Historians' Attitudes about Electronic Publishing Opportunities and the Consequences of their Continuing Love Affair with Print	Art Documentation			0
whitbread2007	Whitbread, D.	2007	In the Womb of the Rose				0
white2009	White, A.	2009	Customer Review of Nineteen Eighty-Four, Centennial Edition	Amazon.com			0
white2011a	White, Richard	2011	Railroaded: The Transcontinentals and the Making of Modern America				0
white2011b	White, C.	2011	The Late Word	Lapham's Quarterly			0
whitearrow2010a	whitearrow	2010	Untitled Post (August 18 2010)	ay Bradbury Doesn’t Like Kindles. Amazon.com Customer Discussions Kindle forum			0
whitearrow2010b	whitearrow	2010	Untitled Post	Ray Bradbury Doesn’t Like Kindles (Amazon.com Customer Discussions Kindle forum)			0
whitelaw2008	Whitelaw, M.	2008	Art Against Information: Case Studies in Data Practice.	fibreculture: internet theory + criticism + research			0
whitley2011	Whitley, Edward	2011	Visualizing the Archive.	The American Literature Scholar in the Digital Age			0
whitlock2010	Whitlock, M.C.	2010	Data Archiving	The American Naturalist			0
whitman1978	Whitman, Walt | White, William	1978	Daybooks and Notebooks 3 Vols				0
whitson2007	Whitson, Roger | Ault, Donald	2007	William Blake and Visual Culture	ImageText			0
whitson2008	Whitson, Jennifer | Eaket, Chris | Greenspan, Brian | Tran, Minh Quang | King, Natalie	2008	Neo-Immersion: Awareness and Engagement in Gameplay,	The 2008 Conference on Future Play: Research, Play, Share			0
whittier1999	Whittier-Ferguson, John	1999	Stein in Time: History, Manuscripts, and Memory.	Modernism/Modernity			0
whittier2001	Whittier-Ferguson, John	2001	The Liberation of Gertrude Stein: War and Writing.	Modernism/Modernity			0
whyte2010	Whyte, A. | Wilson, A.	2010	How to Appraise and Select Research Data for Curation				0
wiberg2005	Wiberg, Mikael	2004	The Interaction Society: Practice, Theories, and Supportive Technologies				0
wiberley1991	Wiberley Jr., Stephen E.	1991	Habits and Humanists: Scholarly Behavior and New Information Technologies	Library Hi Tech			0
wiberley1994	Wiberley, S.E.	1994	Humans Revisited -- A Longitudinal Look at the Adoption of Information Technology	College and Research Libraries			0
wiberley2000	Wiberley Jr., Stephen E. | Jones, William G.	2000	Time and Technology: A Decade-Long Look at Humanists' Use of Electronic Information Technology	College Research Libraries			0
wickham2009	Wickham, Mark	2009	UR (Review)	Amazon.com Customer Reviews of Ur			0
wiebe2005	Wiebe, Janyce | Wilson, Theresa | Cardie, Claire	2005	Annotating Expressions of Opinions and Emotions in Language	Language Resources and Evaluation			0
wikipedia2009	Wikipedia	2009	Osborne 1.	Wikipedia			0
wikipedia2009a	Wikipedia	2009	Huffman Coding				0
wikipedia2010a	Wikipedia contributors	2010	Resistive touchscreen.				0
wikipedia2010b	Wikipedia contributors	2010	Scribblenauts.				0
wikipedia_authorship	Wikipedia	n.d.	Academic Authorship.	Wikipedia			0
wikipedia_dh	Wikipedia	n.d.	Digital Humanities				0
wikipedia_history	Wikipedia	n.d.	History of the graphical user interface.				0
wikipedia_surrender	Wikipedia	n.d.	Surrender of Japan: Hiroshima, Manchuria and Nagasaki.				0
wiberley2003	Wiberley, S.E.	2003	A Methodological Approach to Developing Bibliometric Models of Types of Humanities Scholarship	Library Quarterly			0
wilden1972	Wilden, Anthony	1971	System and Structure				0
wilkens2012	Wilkens, Matthew	2012	Canons, Close Reading, and the Evolution of Method	Debates in the Digital Humanities			0
will2004	Will, Barbara	2004	Lost in Translation: Stein’s Vichy Collaboration.	Modernism/Modernity			0
willford2012	Willford, C. | Henry, C.	2012	One Culture: Computationally Intensive Research in the Humanities and Social Sciences, A Report on the Experiences of First Respondents to the Digging into Data Challenge,				0
williams1980	Williams, Ken | Williams, Roberta	1980	Mystery House				0
williams1997	Williams, Raymond	1997	Marxism and Literature				0
williams1999	Williams, L.	1999	Hard Core: Power, Pleasure, and the Frenzy of the Visible.				0
williams2000	Williams, Rosalind	2000	All That Is Solid Melts into Air: Historians of Technology in the Information Revolution.	Technology and Culture			0
williams2007	Williams, Rosalind H.	2007	Opening the Big Box	Technology and Culture			0
williams2008	Williams, Rosalind	2008	Notes on the Underground: An Essay on Technology, Society, and the Imagination				0
williams2010	Williams, George H.	2010	Twitter update for @GeorgeOnline				0
williams2011	Williams, Jeffrey J.	2011	The Statistical Turn in Literary Studies	The Chronicle Review			0
williams2012	Williams, Kimber	2012	Rushdie: Digital Archive at Emory Allowed Me to Write Memoir	Emory News Report			0
willinsky2006	Willinksy, John	2006	The Access Principle: The Case for Open Access to Research and Scholarship				0
willinsky2009	Willinksy, J.	2009	Toward the Design of an Open Monograph Press	Journal of Electronic Publishing			0
willinsky2007	Willinsky, John | Quint-Rapoport, Mia	2007	How Complementary and Alternative Medicine Practitioners Use PubMed	Journal of Medical Internet Research			0
