Article ID	Pub. Year	Authors	Affiliations	Authors with Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000744	2024	Wolfgang Thomas Göderle | Fabian Rampetsreiter | Christian Macher | Katrin Mauthner | Oliver Pimas	University of Innsbruck; Max Planck Institute of Geoanthropology | University of Graz | Know Center | Know Center | Know Center	Wolfgang Thomas Göderle, University of Innsbruck; Max Planck Institute of Geoanthropology; Fabian Rampetsreiter, University of Graz; Christian Macher, Know Center; Katrin Mauthner, Know Center; Oliver Pimas, Know Center	Deep Learning for Historical Cadastral Maps and Satellite Imagery Analysis: Insights from Styria's Franciscean Cadastre	000294	000490	000383	000578	000681	000252	000801	000482	000116	000679	https://dhq.digitalhumanities.org/vol/18/3/000744/000744.html
000745	2024	Andrea Bellandi | Giorgio Maria Di Nunzio | Silvia Piccini | Federica Vezzani	Institute for Computational Linguistics "A. Zampolli" CNR, Via Moruzzi 1, 56124, Pisa - Italy | Department of Information Engineering, University of Padova, Via Gradenigo 6/b, 35131 Padova, Italy | Institute for Computational Linguistics "A. Zampolli" CNR, Via Moruzzi 1, 56124, Pisa - Italy | Department of Linguistic and Literary Studies, University of Padova, Via Elisabetta Vendramini, 13 35137 Padova, Italy	Andrea Bellandi, Institute for Computational Linguistics "A. Zampolli" CNR, Via Moruzzi 1, 56124, Pisa - Italy; Giorgio Maria Di Nunzio, Department of Information Engineering, University of Padova, Via Gradenigo 6/b, 35131 Padova, Italy; Silvia Piccini, Institute for Computational Linguistics "A. Zampolli" CNR, Via Moruzzi 1, 56124, Pisa - Italy; Federica Vezzani, Department of Linguistic and Literary Studies, University of Padova, Via Elisabetta Vendramini, 13 35137 Padova, Italy	LemonizeTBX: Design and Implementation of a New Converter from TBX to OntoLex-Lemon	000196	000026	000370	000751	000146	000105	000605	000316	000424	000078	https://dhq.digitalhumanities.org/vol/18/2/000745/000745.html
000746	2024	Rachel Pierce	KvinnSam, National Library for Gender Studies; Humanities Library, Gothenburg University	Rachel Pierce, KvinnSam, National Library for Gender Studies; Humanities Library, Gothenburg University	Sustainability and Swedish Women's History: Digitizing Photographs from the KvinnSam Archives	000761	000199	000003	000129	000144	000718	000004	000372	000288	000370	https://dhq.digitalhumanities.org/vol/18/3/000746/000746.html
000747	2024	Amanda Furiasse	Nova Southeastern University	Amanda Furiasse, Nova Southeastern University	The Model is the Message: Modelling and the Future of Humanities Scholarship	000089	000258	000105	000015	000196	000202	000415	000554	000464	000471	https://dhq.digitalhumanities.org/vol/18/3/000747/000747.html
000748	2025	Zeinab Parishani	University of Missouri	Zeinab Parishani, University of Missouri	Black Waves in Digital Humanities: Vaziri's (2023) Exploration of African Enslavement in the Persian Gulf through Film	000773	000495	000507	000523	000379	000862	000641	000644	000521	000781	https://dhq.digitalhumanities.org/vol/19/1/000748/000748.html
000749	2024	Lisa Teichmann | Karolina Roman	Centre de recherche interuniversitaire sur les humanités numériques (CRIHN) at Université de Montréal | McGill University	Lisa Teichmann, Centre de recherche interuniversitaire sur les humanités numériques (CRIHN) at Université de Montréal; Karolina Roman, McGill University	Bibliographic Translation Data: Invisibility, Research Challenges, Institutional and Editorial Practices	000034	000782	000323	000328	000168	000529	000808	000231	000667	000299	https://dhq.digitalhumanities.org/vol/18/3/000749/000749.html
000750	2024	Sarah Potvin	Texas A&M University	Sarah Potvin, Texas A&M University	Gestured Labor: A Review of Proxies (2021)	000054	000107	000350	000460	000014	000136	000668	000023	000677	000741	https://dhq.digitalhumanities.org/vol/18/3/000750/000750.html
000751	2024	Huw Jones | Yasmin Faghihi	Cambridge University Library; Cambridge Digital Humanities | Cambridge University Library; Cambridge Digital Humanities	Huw Jones, Cambridge University Library; Cambridge Digital Humanities; Yasmin Faghihi, Cambridge University Library; Cambridge Digital Humanities	Manuscript Catalogues as Data for Research: From Provenance to Data Decolonisation	000461	000263	000315	000082	000618	000042	000291	000140	000244	000745	https://dhq.digitalhumanities.org/vol/18/3/000751/000751.html
000752	2024	Lise Jaillant	Loughborough University, UK	Lise Jaillant, Loughborough University, UK	Introduction to the Special Issue: Using Visual AI Applied to Digital Archives	000462	000577	000755	000108	000144	000003	000718	000735	000869	000372	https://dhq.digitalhumanities.org/vol/18/3/000752/000752.html
000753	2024	Gilad Gutman	Tel-Aviv University; The Open University of Israel	Gilad Gutman, Tel-Aviv University; The Open University of Israel	A Network Analysis of Figurative Topic Classification: The Case Study of Timon of Athens	000148	000096	000104	000434	000291	000146	000815	000170	000034	000094	https://dhq.digitalhumanities.org/vol/18/3/000753/000753.html
000754	2024	Marie Puren | Pierre Vernus	LRE, EPITA Paris | Université Lumière Lyon 2, LARHRA	Marie Puren, LRE, EPITA Paris; Pierre Vernus, Université Lumière Lyon 2, LARHRA	Conceptual Modeling of European Silk Heritage with the SILKNOW Data Model and Extension	000370	000316	000146	000105	000328	000078	000745	000026	000196	000019	https://dhq.digitalhumanities.org/vol/18/3/000754/000754.html
000755	2024	Lise Jaillant | Katherine Aske	Loughborough University, UK | Edinburgh Napier University, UK	Lise Jaillant, Loughborough University, UK; Katherine Aske, Edinburgh Napier University, UK	AI and Medical Images: Addressing Ethical Challenges to Provide Responsible Access to Historical Medical Illustrations	000462	000034	000577	000752	000269	000667	000035	000593	000327	000370	https://dhq.digitalhumanities.org/vol/18/3/000755/000755.html
000756	2024	Walter Crist | Matthew Stephenson | Éric Piette | Cameron Browne	Leiden University | Flinders University | UCLouvain | Independent Scholar	Walter Crist, Leiden University; Matthew Stephenson, Flinders University; Éric Piette, UCLouvain; Cameron Browne, Independent Scholar	The Ludii Games Database: A Resource for Computational and Cultural Research on Traditional Board Games	000803	000628	000200	000321	000801	000108	000196	000578	000089	000213	https://dhq.digitalhumanities.org/vol/18/4/000756/000756.html
000757	2025	Sarah Ciston | Zach Mann | Mark C. Marino | Jeremy Douglass	University of Southern California | University of Southern California | University of Southern California | University of California Santa Barbara	Sarah Ciston, University of Southern California; Zach Mann, University of Southern California; Mark C. Marino, University of Southern California; Jeremy Douglass, University of California Santa Barbara	Can Open-Source Fix Predictive Policing? Anti-Racist Critical Code Studies Approach to Contemporary AI Policing Software	000448	000211	000632	000148	000769	000826	000645	000015	000634	000208	https://dhq.digitalhumanities.org/vol/19/1/000757/000757.html
000758	2024	Dr. Drew E. VandeCreek	Northern Illinois University Libraries	Dr. Drew E. VandeCreek, Northern Illinois University Libraries	The Best Laid Plans: Case Studies of the Loss of Four Early (1996-2003) Digital Humanities Websites	000471	000466	000035	000484	000215	000738	000440	000070	000483	000380	https://dhq.digitalhumanities.org/vol/18/4/000758/000758.html
000759	2024	Jennifer W. Kyker	University of Rochester	Jennifer W. Kyker, University of Rochester	Decolonial by Design: Building Sekuru's Stories	000034	000640	000855	000512	000529	000531	000483	000269	000035	000755	https://dhq.digitalhumanities.org/vol/18/4/000759/000759.html
000760	2024	Faithe J. Day		Faithe J. Day	Debates in #BlackDH: Key Moments and Queer Directions in Black Studies Scholarship	000209	000208	000211	000216	000404	000200	000112	000808	000261	000217	https://dhq.digitalhumanities.org/vol/18/4/000760/000760.html
000761	2024	Angela Sutton | Jessica Power	Vanderbilt University | Vanderbilt University; Fisk University	Angela Sutton, Vanderbilt University; Jessica Power, Vanderbilt University; Fisk University	Community-Driven Linked Data Approaches in Builders and Defenders: Nashville's Historical Black Civil War Database	000179	000145	000424	000003	000324	000227	000448	000129	000634	000640	https://dhq.digitalhumanities.org/vol/18/4/000761/000761.html
000762	2024	Dhanashree Thorat	Mississippi State University	Dhanashree Thorat, Mississippi State University	Infrastructural Sovereignty in the Black Atlantic	000471	000054	000353	000151	000766	000485	000389	000820	000312	000362	https://dhq.digitalhumanities.org/vol/18/4/000762/000762.html
000763	2024	Rebecca Y. Bayeck	Instructional Technology & Learning Sciences, Emma Eccles Jones College of Education and Human Services, Utah State University	Rebecca Y. Bayeck, Instructional Technology & Learning Sciences, Emma Eccles Jones College of Education and Human Services, Utah State University	Bridging the Gap of Exhibition Design, Instructional Design, and the Learning Sciences for the Future of Black Digital Humanities	000637	000427	000633	000631	000448	000837	000645	000211	000216	000365	https://dhq.digitalhumanities.org/vol/18/4/000763/000763.html
000764	2025	Paul Barrett	University of Guelph	Paul Barrett, University of Guelph	Unjust Readings: Against the New New Criticism	000193	000108	000134	000427	000636	000015	000488	000151	000633	000109	https://dhq.digitalhumanities.org/vol/19/1/000764/000764.html
000765	2025	Sean Fraga | Christy Ye | Henry Huang | Zack Sai | Michael Hughes | April Yao | Samir Ghosh	University of Southern California | University of Southern California | University of Southern California | University of Southern California | University of Southern California | University of Southern California | University of California, Santa Cruz	Sean Fraga, University of Southern California; Christy Ye, University of Southern California; Henry Huang, University of Southern California; Zack Sai, University of Southern California; Michael Hughes, University of Southern California; April Yao, University of Southern California; Samir Ghosh, University of California, Santa Cruz	Introducing Booksnake: A Scholarly App for Transforming Existing Digitized Archival Materials into Life-Size Virtual Objects for Embodied Interaction in Physical Space, using IIIF and Augmented Reality	000390	000157	000049	000568	000386	000149	000046	000385	000076	000587	https://dhq.digitalhumanities.org/vol/19/1/000765/000765.html
000766	2024	Rebecca Y. Bayeck | Joseph M. Bayeck	Instructional Technology & Learning Sciences, Emma Eccles Jones College of Education; Human Services, Utah State University | World Language, Montgomery Public Schools	Rebecca Y. Bayeck, Instructional Technology & Learning Sciences, Emma Eccles Jones College of Education; Human Services, Utah State University; Joseph M. Bayeck, World Language, Montgomery Public Schools	Digital Sankofa: Understanding the Past and Futures of Black Digital Humanities	000637	000471	000369	000211	000633	000457	000645	000109	000277	000762	https://dhq.digitalhumanities.org/vol/18/4/000766/000766.html
000767	2024	Jina DuVernay	Clark Atlanta University; Gwinnett County Public Library	Jina DuVernay, Clark Atlanta University; Gwinnett County Public Library	Library Professionals: Instrumental in Black Digital Humanities	000780	000640	000635	000404	000761	000324	000778	000748	000791	000781	https://dhq.digitalhumanities.org/vol/18/4/000767/000767.html
000768	2025	Mamadou Yéro Baldé | Djibrirou Daouda Ba | Ismaïla Mbodji	Cheikh Anta Diop University, Senegal | Cheikh Anta Diop University, Senegal | Cheikh Anta Diop University, Senegal	Mamadou Yéro Baldé, Cheikh Anta Diop University, Senegal; Djibrirou Daouda Ba, Cheikh Anta Diop University, Senegal; Ismaïla Mbodji, Cheikh Anta Diop University, Senegal	The Pedagogical Innovations and Ethical Challenges of Integrating an Online Version of the Registers of the Liberation of Senegal (1857-1903) into the Teaching of History in the Senegalese Middle Cycle Public Schooling	000306	000471	000781	000778	000634	000802	000233	000322	000063	000617	https://dhq.digitalhumanities.org/vol/19/1/000768/000768.html
000769	2025	Richard Roberts | Rebecca Wall	Stanford University | Loyola Marymount University	Richard Roberts, Stanford University; Rebecca Wall, Loyola Marymount University	Naming Names of Enslaved People in the Senegal Liberations Project	000634	000645	000776	000404	000416	000761	000630	000633	000408	000632	https://dhq.digitalhumanities.org/vol/19/1/000769/000769.html
000770	2025	Lee Mordechai | Alan Stahl | Mark Pyzyk | Ilia Curto Pelle	Hebrew University of Jerusalem | Princeton University | Getty Research Institute | Princeton University	Lee Mordechai, Hebrew University of Jerusalem; Alan Stahl, Princeton University; Mark Pyzyk, Getty Research Institute; Ilia Curto Pelle, Princeton University	Systematic bias in humanities datasets: ancient and medieval coin finds in the FLAME project	000273	000031	000003	000415	000396	000808	000140	000337	000244	000231	https://dhq.digitalhumanities.org/vol/19/1/000770/000770.html
000771	2025	Marcus Bingenheimer | Justin Brody | Ryan Nichols	Temple University | Franklin and Marshall College | Califoria State University, Fullerton	Marcus Bingenheimer, Temple University; Justin Brody, Franklin and Marshall College; Ryan Nichols, Califoria State University, Fullerton	Experiments in Distant Reading: Using Topic Modeling on Chinese Buddhist Texts from 500-800 CE	000145	000659	000670	000728	000646	000510	000624	000522	000425	000472	https://dhq.digitalhumanities.org/vol/19/1/000771/000771.html
