Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000707	2023	Zach Whalen	University of Mary Washington	"Any Means Necessary to Refuse Erasure by Algorithm:" Lillian-Yvonne Bertram’s Travesty Generator	000599	000153	000713	000165	000693	000194	000533	000154	000698	000118	https://digitalhumanities.org/dhq/vol/17/2/000707/000707.html
000708	2023	Marlene Ernst | Sebastian Gassner | Markus Gerstmeier | Malte Rehbein	University of Passau | University of Passau | University of Passau | University of Passau	Categorising Legal Records – Deductive, Pragmatic, and Computational Strategies	000687	000461	000521	000532	000124	000626	000516	000523	000101	000704	https://digitalhumanities.org/dhq/vol/17/3/000708/000708.html
000709	2023	Samuel Pizelo | Arthur Koehl | Chandni Nagda | Carl Stahmer	UC Davis | UC Davis | University of Illinois at Urbana-Champaign | UC Davis	Project Quintessence: Examining Textual Dimensionality with a Dynamic Corpus Explorer	000313	000282	000572	000382	000183	000555	000296	000220	000718	000687	https://digitalhumanities.org/dhq/vol/17/3/000709/000709.html
000710	2024	Rada Varga | Stefan Bornhofen	Babeș-Bolyai University | CY Cergy Paris University	Graph based modelling of prosopographical datasets. Case study: Romans 1by1	000244	000028	000733	000711	000411	000034	000613	000595	000181	000069	https://digitalhumanities.org/dhq/vol/18/2/000710/000710.html
000711	2023	Claudia Resch | Nina C. Rastinger | Thomas Kirchmair	Austrian Academy of Sciences | Austrian Academy of Sciences | Austrian Academy of Sciences	From Semi-structured Text to Tangible Categories: Analysing and annotating death lists in 18th century newspaper issues	000720	000547	000561	000288	000414	000553	000649	000262	000598	000544	https://digitalhumanities.org/dhq/vol/17/3/000711/000711.html
000712	2023	Anselmo Matusse	Bloco 4 Foundation, Maputo, Mozambique	AR and Public Participation in Maputo City: An Exploratory Study	000593	000398	000477	000541	000592	000411	000505	000557	000628	000386	https://digitalhumanities.org/dhq/vol/17/4/000712/000712.html
000713	2023	Mark C. Marino | Jeremy Douglass	University of Southern California | University of California, Santa Barbara	Introduction: Situating Critical Code Studies in the Digital Humanities	000533	000700	000707	000693	000696	000702	000684	000153	000157	000154	https://digitalhumanities.org/dhq/vol/17/2/000713/000713.html
000714	2023	John Ryan | Lydia Hearn | Paul Longley Arthur	Southern Cross University | Edith Cowan University | Edith Cowan University	The Digital Environmental Humanities (DEH) in the Anthropocene: Challenges and Opportunities in an Era of Ecological Precarity	000557	000163	000631	000626	000126	000383	000175	000112	000463	000505	https://digitalhumanities.org/dhq/vol/17/3/000714/000714.html
000715	2023	Alex Kinnaman | Corinne Guimont	Virginia Tech | Virginia Tech	DH as Data: Establishing Greater Access through Sustainability	000668	000411	000441	000470	000666	000631	000661	000123	000174	000471	https://digitalhumanities.org/dhq/vol/17/3/000715/000715.html
000717	2023	Shoji Yamada	International Research Center for Japanese Studies	Unveiling the Editing Process of Japanese Demons Picture Scrolls: How Digital Humanities Played a Role in Developing a New Theory in Art History	000398	000414	000569	000379	000601	000547	000276	000166	000028	000124	https://digitalhumanities.org/dhq/vol/17/4/000717/000717.html
000718	2024	Ana Quiring	University of Missouri — St. Louis	Fingerprints of British Book History: A Feminist Labor History of EEBO	000382	000220	000288	000709	000313	000187	000320	000201	000071	000682	https://digitalhumanities.org/dhq/vol/18/1/000718/000718.html
000719	2023	Nathaniel Corley	Amherst College	Visualizing a Series: Aggregate Compositional Analysis of Botticelli's Commedia	000560	000019	000174	000117	000517	000423	000540	000372	000290	000052	https://digitalhumanities.org/dhq/vol/17/3/000719/000719.html
000720	2023	Michael Bender | Maria Becker | Carina Kiemes | Marcus Müller	Technical University of Darmstadt | University of Heidelberg | Technical University of Darmstadt | Technical University of Darmstadt	Category Development at the Interface of Interpretive Pragmalinguistic Annotation and Machine Learning: Annotation, detection and classification of linguistic routines of discourse referencing in political debates	000555	000730	000624	000574	000544	000623	000598	000687	000729	000454	https://digitalhumanities.org/dhq/vol/17/3/000720/000720.html
000721	2023	Crystal Hall | Lauren Tilton | Griffin Ng	Bowdoin College | University of Richmond | Bowdoin College	What Counts? Digital Humanities Pedagogy Seminars as Teaching	000305	000570	000311	000303	000647	000314	000302	000358	000480	000334	https://digitalhumanities.org/dhq/vol/17/4/000721/000721.html
000723	2024	František Válek | Jan Hajič , Jr.	National Library of the Czech Republic; Department of Philosophy and Religious Studies, University of Pardubice; Institute of Ancient Near Eastern Studies, Charles University | National Library of the Czech Republic; Masaryk Institute and Archive, Czech Academy of Sciences; Institute of Formal and Applied Linguistics, Charles University	Problems of Authorship Classification: Recognising the Author Style or a Book?	000574	000606	000371	000291	000627	000544	000333	000553	000682	000255	https://digitalhumanities.org/dhq/vol/17/4/000723/000723.html
000724	2023	Shanmugapriya T	University of Toronto Scarborough	Developing Computational Models for Formalizing Concepts in the British Colonial India Corpus	000697	000471	000035	000494	000490	000004	000589	000732	000186	000485	https://digitalhumanities.org/dhq/vol/17/3/000724/000724.html
000725	2023	C. M. Sperberg-McQueen | Claus Huitfeldt	Black Mesa Technologies LLC | University of Bergen	Are Ontologies Trees or Lattices?	000800	000262	000548	000727	000731	000711	000414	000547	000341	000544	https://digitalhumanities.org/dhq/vol/17/3/000725/000725.html
000726	2023	Sandra Balck | Ingo Frank | Hermann Beyer-Thoma | Anna Ananieva	Leibniz Institute for East and Southeast European Studies (IOS) Regensburg | Leibniz Institute for East and Southeast European Studies (IOS) Regensburg | Leibniz Institute for East and Southeast European Studies (IOS) Regensburg | Leibniz Institute for East and Southeast European Studies (IOS) Regensburg	Interlinking Text and Data with Semantic Annotation and Ontology Design Patterns to Analyse Historical Travelogues	000568	000026	000704	000316	000605	000595	000251	000318	000279	000449	https://digitalhumanities.org/dhq/vol/17/3/000726/000726.html
000727	2023	Angelika Zirker | Michael Göggelmann	University of Tübingen | University of Tübingen / University of Cologne	Case Study: Annotating the ambiguous modality of "must" in Jane Austen’s Emma	000414	000262	000704	000687	000341	000548	000737	000711	000144	000703	https://digitalhumanities.org/dhq/vol/17/3/000727/000727.html
000728	2023	Mareike Schumacher | Marie Flüh	University of Regensburg | Hamburg University	Made to Be a Woman: A case study on the categorization of gender using an individuation-based approach in the analysis of literary texts	000043	000545	000448	000201	000562	000331	000566	000800	000725	000704	https://digitalhumanities.org/dhq/vol/17/3/000728/000728.html
000729	2024	Markus Pluschkovits	University of Vienna	Annotating German in Austria: A Case-study of manual annotation in and for digital variationist linguistics	000720	000574	000737	000606	000623	000703	000673	000371	000728	000735	https://digitalhumanities.org/dhq/vol/17/3/000729/000729.html
000730	2023	Michael Richter	University of Leipzig	A Synoptic Primer: Review of Wissensrohstoff Text: Eine Einführung in das Text Mining (2022)	000720	000735	000523	000687	000612	000518	000533	000691	000709	000454	https://digitalhumanities.org/dhq/vol/17/4/000730/000730.html
000731	2024	Jan Horstmann | Christian Lück | Immanuel Normann	University of Münster | University of Münster | University of Münster	Systems of Intertextuality: Towards a formalization of text relations for manual annotation and automated reasoning	000255	000501	000675	000704	000203	000237	000695	000229	000447	000323	https://digitalhumanities.org/dhq/vol/17/3/000731/000731.html
000732	2024	Maria Hinzmann	University of Trier	Categorial Relations in (Re)constructing Topoi and in (Re)modeling Topology as a Methodology: Vertical, horizontal, heuristic and epistemological interdependencies	000447	000704	000728	000687	000294	000555	000116	000092	000232	000409	https://digitalhumanities.org/dhq/vol/17/3/000732/000732.html
000733	2024	Adéla Hamplová | Avital Romach | Josef Pavlíček | Arnošt Veselý | Martin Čejka | David Franc | Shai Gordin	Czech University of Life Sciences Prague | Yale University | Czech University of Life Sciences Prague | Czech University of Life Sciences Prague | Czech University of Life Sciences Prague | Czech University of Life Sciences Prague | Ariel University; Open University of Israel	Cuneiform Stroke Recognition and Vectorization in 2D Images	000368	000069	000025	000398	000084	000560	000115	000500	000281	000098	https://digitalhumanities.org/dhq/vol/18/1/000733/000733.html
000734	2024	Frédérique Mélanie-Becquet | Clément Plancq | Claude Grunspan | Mylène Maignant | Matthieu Raffard | Mathilde Roussel | Fiammetta Ghedini | Thierry Poibeau	LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | Atelier Raffard-Roussel | Atelier Raffard-Roussel | RIVA Illustrations | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle)	Exploring Combinatorial Methods to Produce Sonnets: An Overview of the Oupoco Project	000005	000325	000364	000300	000365	000363	000349	000362	000359	000357	https://digitalhumanities.org/dhq/vol/18/1/000734/000734.html
000735	2024	Eva Sánchez-Salido | Antonio Menta | Ana García-Serrano	ETSI Informática, UNED | ETSI Informática, UNED | ETSI Informática, UNED	Seeking Information in Spanish Historical Newspapers: The Case of Diario de Madrid (18th and 19th Centuries)	000574	000328	000333	000544	000649	000326	000292	000254	000711	000517	https://digitalhumanities.org/dhq/vol/17/4/000735/000735.html
000736	2024	Epameinondas-Konstantinos Barmpounis | John Pavlopoulos | Panos Louridas | Dritsa Konstantina	Athens University of Economics and Business | Athens University of Economics and Business | Athens University of Economics and Business | Athens University of Economics and Business	Recognition and Analysis of the Proceedings of the Greek Parliament after WWII	000176	000708	000720	000392	000697	000598	000270	000111	000481	000574	https://digitalhumanities.org/dhq/vol/18/1/000736/000736.html
000737	2024	Helena Bermúdez-Sabel | Francesca Dell'Oro	University of Neuchâtel | University of Neuchâtel; Swiss National Science Foundation	An Annotated Multilingual Dataset to Study Modality in the Gospels	000251	000341	000727	000505	000683	000454	000687	000080	000500	000496	https://digitalhumanities.org/dhq/vol/18/1/000737/000737.html
000738	2024	Julius Weißmann | Markus Seidl | Anya Dietrich | Martin Haltrich	Media and Digital Technologies, St. Pölten University of Applied Sciences | Media and Digital Technologies, St. Pölten University of Applied Sciences | MEG Unit, Brain Imaging Center | Library, Klosterneuburg Abbey	Cross-codex Learning for Reliable Scribe Identification in Medieval Manuscripts	000733	000682	000412	000382	000546	000558	000430	000442	000197	000284	https://digitalhumanities.org/dhq/vol/18/1/000738/000738.html
000741	2024	Edgar Lejeune	Vossius Center for the History of Humanities and Sciences (University of Amsterdam)	"Open" or "Close" Research Instruments? Conflicting Rationales in the Organization of Early Digital Medieval History in Europe (1960–1990).	000114	000365	000366	000363	000484	000468	000348	000005	000401	000456	https://digitalhumanities.org/dhq/vol/18/2/000741/000741.html
000743	2024	Diane K. Jakacki	Bucknell University	A Review of Feminist in a Software Lab: Difference + Design (2018)	000080	000287	000634	000600	000116	000224	000610	000503	000239	000305	https://digitalhumanities.org/dhq/vol/18/2/000743/000743.html
000745	2024	Andrea Bellandi | Giorgio Maria Di Nunzio | Silvia Piccini | Federica Vezzani	Institute for Computational Linguistics "A. Zampolli" CNR, Via Moruzzi 1, 56124, Pisa - Italy | Department of Information Engineering, University of Padova, Via Gradenigo 6/b, 35131 Padova, Italy | Institute for Computational Linguistics "A. Zampolli" CNR, Via Moruzzi 1, 56124, Pisa - Italy | Department of Linguistic and Literary Studies, University of Padova, Via Elisabetta Vendramini, 13 35137 Padova, Italy	LemonizeTBX: Design and Implementation of a New Converter from TBX to OntoLex-Lemon	000549	000196	000605	000568	000328	000169	000231	000068	000731	000316	https://digitalhumanities.org/dhq/vol/18/2/000745/000745.html
