Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000702	2023	Barry Rountree | William Condee	Lawrence Livermore National Laboratory | Ohio University	Nonsense Code: A Nonmaterial Performance	000667	000455	000100	000554	000482	000443	000329	000230	000103	000082	https://digitalhumanities.org/dhq/vol/17/2/000702/000702.html
000703	2023	Ophir Münz-Manor | Itay Marienberg-Milikowsky	The Open University of Israel | Ben-Gurion University of the Negev	Visualization of Categorization: How to see the wood and the trees	000259	000280	000507	000177	000705	000310	000654	000213	000522	000262	https://digitalhumanities.org/dhq/vol/17/3/000703/000703.html
000704	2023	Dominik Gerstorfer | Evelyn Gius | Janina Jacke	Technical University of Darmstadt | Technical University of Darmstadt | Kiel University	Working on and with Categories for Text Analysis: Challenges and Findings from and for Digital Humanities Practices	000233	000723	000054	000523	000527	000675	000552	000435	000020	000623	https://digitalhumanities.org/dhq/vol/17/3/000704/000704.html
000705	2023	John Cayley	Brown University	Computational art Explorations of Linguistic Possibility Spaces: comparative translingual close readings of Daniel C. Howe’s Automatype and Radical of the Vertical Heart 忄	000703	000259	000522	000402	000249	000001	000472	000262	000177	000496	https://digitalhumanities.org/dhq/vol/17/2/000705/000705.html
000706	2023	David M. Berry	University of Sussex	Tracing Toxicity Through Code: Towards a Method of Explainability and Interpretability in Software	000425	000507	000388	000421	000093	000370	000035	000582	000015	000625	https://digitalhumanities.org/dhq/vol/17/2/000706/000706.html
000707	2023	Zach Whalen	University of Mary Washington	Any Means Necessary to Refuse Erasure by Algorithm: Lillian-Yvonne Bertram’s Travesty Generator	000280	000249	000105	000259	000244	000631	000703	000501	000651	000565	https://digitalhumanities.org/dhq/vol/17/2/000707/000707.html
000708	2023	Marlene Ernst | Sebastian Gassner | Markus Gerstmeier | Malte Rehbein	University of Passau | University of Passau | University of Passau | University of Passau	Categorising Legal Records – Deductive, Pragmatic, and Computational Strategies	000707	000388	000018	000280	000507	000539	000719	000198	000259	000483	https://digitalhumanities.org/dhq/vol/17/3/000708/000708.html
000709	2023	Samuel Pizelo | Arthur Koehl | Chandni Nagda | Carl Stahmer	UC Davis | UC Davis | University of Illinois at Urbana-Champaign | UC Davis	Project Quintessence: Examining Textual Dimensionality with a Dynamic Corpus Explorer	000626	000388	000600	000255	000238	000731	000101	000589	000647	000654	https://digitalhumanities.org/dhq/vol/17/3/000709/000709.html
000710	2024	Rada Varga | Stefan Bornhofen	Babeș-Bolyai University | CY Cergy Paris University	Graph based modelling of prosopographical datasets. Case study: Romans 1by1	000380	000454	000641	000569	000374	000464	000146	000625	000564	000067	https://digitalhumanities.org/dhq/vol/18/2/000710/000710.html
000711	2023	Claudia Resch | Nina C. Rastinger | Thomas Kirchmair	Austrian Academy of Sciences | Austrian Academy of Sciences | Austrian Academy of Sciences	From Semi-structured Text to Tangible Categories: Analysing and annotating death lists in 18th century newspaper issues	000653	000507	000213	000509	000421	000674	000177	000696	000280	000703	https://digitalhumanities.org/dhq/vol/17/3/000711/000711.html
000712	2023	Anselmo Matusse	Bloco 4 Foundation, Maputo, Mozambique	AR and Public Participation in Maputo City: An Exploratory Study	000395	000175	000613	000284	000720	000649	000480	000172	000086	000299	https://digitalhumanities.org/dhq/vol/17/4/000712/000712.html
000713	2023	Mark C. Marino | Jeremy Douglass	University of Southern California | University of California, Santa Barbara	Introduction: Situating Critical Code Studies in the Digital Humanities	000362	000234	000252	000443	000238	000388	000081	000597	000582	000107	https://digitalhumanities.org/dhq/vol/17/2/000713/000713.html
000714	2023	John Ryan | Lydia Hearn | Paul Longley Arthur	Southern Cross University | Edith Cowan University | Edith Cowan University	The Digital Environmental Humanities (DEH) in the Anthropocene: Challenges and Opportunities in an Era of Ecological Precarity	000131	000198	000732	000419	000412	000644	000490	000032	000386	000334	https://digitalhumanities.org/dhq/vol/17/3/000714/000714.html
000715	2023	Alex Kinnaman | Corinne Guimont	Virginia Tech | Virginia Tech	DH as Data: Establishing Greater Access through Sustainability	000204	000311	000408	000615	000586	000085	000081	000600	000741	000608	https://digitalhumanities.org/dhq/vol/17/3/000715/000715.html
000717	2023	Shoji Yamada	International Research Center for Japanese Studies	Unveiling the Editing Process of Japanese Demons Picture Scrolls: How Digital Humanities Played a Role in Developing a New Theory in Art History	000167	000419	000507	000157	000265	000388	000705	000024	000259	000133	https://digitalhumanities.org/dhq/vol/17/4/000717/000717.html
000718	2024	Ana Quiring	University of Missouri — St. Louis	Fingerprints of British Book History: A Feminist Labor History of EEBO	000595	000132	000674	000385	000113	000462	000089	000564	000046	000413	https://digitalhumanities.org/dhq/vol/18/1/000718/000718.html
000719	2023	Nathaniel Corley	Amherst College	Visualizing a Series: Aggregate Compositional Analysis of Botticelli's Commedia	000523	000283	000708	000373	000707	000539	000356	000223	000667	000185	https://digitalhumanities.org/dhq/vol/17/3/000719/000719.html
000720	2023	Michael Bender | Maria Becker | Carina Kiemes | Marcus Müller	Technical University of Darmstadt | University of Heidelberg | Technical University of Darmstadt | Technical University of Darmstadt	Category Development at the Interface of Interpretive Pragmalinguistic Annotation and Machine Learning: Annotation, detection and classification of linguistic routines of discourse referencing in political debates	000395	000086	000613	000172	000299	000495	000113	000480	000562	000654	https://digitalhumanities.org/dhq/vol/17/3/000720/000720.html
000721	2023	Crystal Hall | Lauren Tilton | Griffin Ng	Bowdoin College | University of Richmond | Bowdoin College	What Counts? Digital Humanities Pedagogy Seminars as Teaching	000606	000388	000453	000456	000182	000403	000274	000002	000352	000547	https://digitalhumanities.org/dhq/vol/17/4/000721/000721.html
000723	2024	František Válek | Jan Hajič , Jr.	National Library of the Czech Republic; Department of Philosophy and Religious Studies, University of Pardubice; Institute of Ancient Near Eastern Studies, Charles University | National Library of the Czech Republic; Masaryk Institute and Archive, Czech Academy of Sciences; Institute of Formal and Applied Linguistics, Charles University	Problems of Authorship Classification: Recognising the Author Style or a Book?	000704	000233	000552	000195	000054	000527	000020	000623	000675	000035	https://digitalhumanities.org/dhq/vol/17/4/000723/000723.html
000724	2023	Shanmugapriya T	University of Toronto Scarborough	Developing Computational Models for Formalizing Concepts in the British Colonial India Corpus	000432	000319	000303	000137	000013	000454	000067	000731	000346	000374	https://digitalhumanities.org/dhq/vol/17/3/000724/000724.html
000725	2023	C. M. Sperberg-McQueen | Claus Huitfeldt	Black Mesa Technologies LLC | University of Bergen	Are Ontologies Trees or Lattices?	000498	000736	000275	000133	000388	000215	000243	000179	000190	000074	https://digitalhumanities.org/dhq/vol/17/3/000725/000725.html
000726	2023	Sandra Balck | Ingo Frank | Hermann Beyer-Thoma | Anna Ananieva	Leibniz Institute for East and Southeast European Studies (IOS) Regensburg | Leibniz Institute for East and Southeast European Studies (IOS) Regensburg | Leibniz Institute for East and Southeast European Studies (IOS) Regensburg | Leibniz Institute for East and Southeast European Studies (IOS) Regensburg	Interlinking Text and Data with Semantic Annotation and Ontology Design Patterns to Analyse Historical Travelogues	000153	000112	000659	000321	000590	000240	000064	000131	000194	000403	https://digitalhumanities.org/dhq/vol/17/3/000726/000726.html
000727	2023	Angelika Zirker | Michael Göggelmann	University of Tübingen | University of Tübingen / University of Cologne	"Case Study: Annotating the ambiguous modality of ""must"" in Jane Austen’s Emma"	000124	000698	000474	000326	000155	000020	000210	000620	000582	000684	https://digitalhumanities.org/dhq/vol/17/3/000727/000727.html
000728	2023	Mareike Schumacher | Marie Flüh	University of Regensburg | Hamburg University	Made to Be a Woman: A case study on the categorization of gender using an individuation-based approach in the analysis of literary texts	000596	000733	000582	000411	000151	000264	000204	000329	000693	000388	https://digitalhumanities.org/dhq/vol/17/3/000728/000728.html
000729	2024	Markus Pluschkovits	University of Vienna	Annotating German in Austria: A Case-study of manual annotation in and for digital variationist linguistics	000034	000424	000352	000456	000274	000496	000139	000010	000002	000122	https://digitalhumanities.org/dhq/vol/17/3/000729/000729.html
000730	2023	Michael Richter	University of Leipzig	A Synoptic Primer: Review of Wissensrohstoff Text: Eine Einführung in das Text Mining (2022)	000002	000296	000729	000001	000352	000122	000034	000015	000092	000168	https://digitalhumanities.org/dhq/vol/17/4/000730/000730.html
000731	2024	Jan Horstmann | Christian Lück | Immanuel Normann	University of Münster | University of Münster | University of Münster	Systems of Intertextuality: Towards a formalization of text relations for manual annotation and automated reasoning	000486	000376	000346	000048	000659	000350	000709	000475	000724	000294	https://digitalhumanities.org/dhq/vol/17/3/000731/000731.html
000732	2024	Maria Hinzmann	University of Trier	Categorial Relations in (Re)constructing Topoi and in (Re)modeling Topology as a Methodology: Vertical, horizontal, heuristic and epistemological interdependencies	000522	000705	000520	000043	000490	000197	000703	000262	000192	000091	https://digitalhumanities.org/dhq/vol/17/3/000732/000732.html
000733	2024	Adéla Hamplová | Avital Romach | Josef Pavlíček | Arnošt Veselý | Martin Čejka | David Franc | Shai Gordin	Czech University of Life Sciences Prague | Yale University | Czech University of Life Sciences Prague | Czech University of Life Sciences Prague | Czech University of Life Sciences Prague | Czech University of Life Sciences Prague | Ariel University; Open University of Israel	Cuneiform Stroke Recognition and Vectorization in 2D Images	000582	000388	000238	000728	000115	000698	000323	000093	000706	000052	https://digitalhumanities.org/dhq/vol/18/1/000733/000733.html
000734	2024	Frédérique Mélanie-Becquet | Clément Plancq | Claude Grunspan | Mylène Maignant | Matthieu Raffard | Mathilde Roussel | Fiammetta Ghedini | Thierry Poibeau	LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle) | Atelier Raffard-Roussel | Atelier Raffard-Roussel | RIVA Illustrations | LATTICE (CNRS & ENS/PSL & Univ. Sorbonne Nouvelle)	Exploring Combinatorial Methods to Produce Sonnets: An Overview of the Oupoco Project	000189	000507	000421	000268	000703	000201	000213	000168	000092	000338	https://digitalhumanities.org/dhq/vol/18/1/000734/000734.html
000735	2024	Eva Sánchez-Salido | Antonio Menta | Ana García-Serrano	ETSI Informática, UNED | ETSI Informática, UNED | ETSI Informática, UNED	Seeking Information in Spanish Historical Newspapers: The Case of Diario de Madrid (18th and 19th Centuries)	000117	000618	000510	000574	000354	000120	000031	000379	000453	000448	https://digitalhumanities.org/dhq/vol/17/4/000735/000735.html
000736	2024	Epameinondas-Konstantinos Barmpounis | John Pavlopoulos | Panos Louridas | Dritsa Konstantina	Athens University of Economics and Business | Athens University of Economics and Business | Athens University of Economics and Business | Athens University of Economics and Business	Recognition and Analysis of the Proceedings of the Greek Parliament after WWII	000707	000280	000259	000725	000332	000376	000631	000388	000494	000133	https://digitalhumanities.org/dhq/vol/18/1/000736/000736.html
000737	2024	Helena Bermúdez-Sabel | Francesca Dell'Oro	University of Neuchâtel | University of Neuchâtel; Swiss National Science Foundation	An Annotated Multilingual Dataset to Study Modality in the Gospels	000582	000333	000252	000030	000596	000431	000552	000527	000023	000108	https://digitalhumanities.org/dhq/vol/18/1/000737/000737.html
000738	2024	Julius Weißmann | Markus Seidl | Anya Dietrich | Martin Haltrich	Media and Digital Technologies, St. Pölten University of Applied Sciences | Media and Digital Technologies, St. Pölten University of Applied Sciences | MEG Unit, Brain Imaging Center | Library, Klosterneuburg Abbey	Cross-codex Learning for Reliable Scribe Identification in Medieval Manuscripts	000588	000072	000145	000387	000610	000655	000322	000117	000363	000270	https://digitalhumanities.org/dhq/vol/18/1/000738/000738.html
